date,timestamp,id,pkt,rssi,ax,ay,az,gx,gy,gz,gx_diff,gy_diff,gz_diff
25/06/2024 11:41,733 # timestamp: 25091196583884,71225,5841, RSSI: 20,-290,65,985,20,-52,-37,,,
25/06/2024 11:41,839 # timestamp: 25095491485643,71225,5842, RSSI: 21,-284,69,976,21,-53,-38,,,
25/06/2024 11:41,946 # timestamp: 25099786059715,71225,5843, RSSI: 30,-285,69,965,30,-61,-44,,,
25/06/2024 11:41,060 # timestamp: 25104081158086,71225,5844, RSSI: 27,-280,60,980,27,-58,-42,,,
25/06/2024 11:41,161 # timestamp: 25108376125382,71225,5845, RSSI: 28,-287,65,976,28,-58,-42,,,
25/06/2024 11:41,274 # timestamp: 25112671223752,71225,5846, RSSI: 25,-284,52,988,25,-56,-40,,,
25/06/2024 11:41,375 # timestamp: 25116966059971,71225,5847, RSSI: 31,-287,67,983,31,-61,-42,,,
25/06/2024 11:41,480 # timestamp: 25121261289418,71225,5848, RSSI: 23,-286,59,979,23,-54,-38,,,
25/06/2024 11:41,588 # timestamp: 25125556125639,71225,5849, RSSI: 26,-288,70,979,26,-57,-40,,,
25/06/2024 11:41,696 # timestamp: 25129850961861,71225,5850, RSSI: 27,-284,73,980,27,-59,-42,,,
25/06/2024 11:41,800 # timestamp: 25134145601473,71225,5851, RSSI: 34,-286,72,974,34,-63,-47,,,
25/06/2024 11:41,909 # timestamp: 25138440634304,71225,5852, RSSI: 34,-284,74,960,34,-64,-46,,,
25/06/2024 11:42,015 # timestamp: 25142735798214,71225,5853, RSSI: 28,-286,76,982,28,-58,-43,,,
25/06/2024 11:42,122 # timestamp: 25147030765506,71225,5854, RSSI: 33,-290,67,970,33,-62,-43,,,
25/06/2024 11:42,229 # timestamp: 25151326126027,71225,5855, RSSI: 20,-284,57,993,20,-53,-37,,,
25/06/2024 11:42,340 # timestamp: 25155620962249,71225,5856, RSSI: 25,-289,56,997,25,-55,-39,,,
25/06/2024 11:42,441 # timestamp: 25159915929546,71225,5857, RSSI: 23,-285,77,999,23,-54,-39,,,
25/06/2024 11:42,555 # timestamp: 25164210569155,71225,5858, RSSI: 30,-287,70,987,30,-61,-44,,,
25/06/2024 11:42,655 # timestamp: 25168505405377,71225,5859, RSSI: 34,-286,70,990,34,-63,-46,,,
25/06/2024 11:42,762 # timestamp: 25172800438210,71225,5860, RSSI: 31,-283,61,987,31,-62,-45,,,
25/06/2024 11:42,869 # timestamp: 25177095929786,71225,5861, RSSI: 41,-288,85,986,41,-70,-37,,,
25/06/2024 11:42,976 # timestamp: 25181390307264,71225,5862, RSSI: 35,-283,64,989,35,-64,-46,,,
25/06/2024 11:42,083 # timestamp: 25185685864395,71225,5863, RSSI: 20,-294,62,1030,20,-53,-37,,,
25/06/2024 11:42,198 # timestamp: 25189980241858,71225,5864, RSSI: 32,-283,57,995,32,-62,-46,,,
25/06/2024 11:42,298 # timestamp: 25194275536840,71225,5865, RSSI: 25,-290,73,1018,25,-56,-41,,,
25/06/2024 11:42,402 # timestamp: 25198570438597,71225,5866, RSSI: 28,-282,59,995,28,-59,-42,,,
25/06/2024 11:42,409 # timestamp: 25198570438597,71225,5866, RSSI: 28,-282,59,995,28,-59,-42,,,
25/06/2024 11:42,514 # timestamp: 25202865405892,71225,5867, RSSI: 29,-286,74,1009,29,-60,-42,,,
25/06/2024 11:42,616 # timestamp: 25207160242118,71225,5868, RSSI: 27,-286,61,994,27,-58,-44,,,
25/06/2024 11:42,623 # timestamp: 25207160242118,71225,5868, RSSI: 27,-286,61,994,27,-58,-44,,,
25/06/2024 11:42,726 # timestamp: 25211455471559,71225,5869, RSSI: 25,-290,69,1003,25,-57,-40,,,
25/06/2024 11:42,856 # timestamp: 25215750176708,71225,5870, RSSI: 30,-285,76,987,30,-60,-44,,,
25/06/2024 11:42,945 # timestamp: 25220045340616,71225,5871, RSSI: 26,-290,73,999,26,-56,-41,,,
25/06/2024 11:42,045 # timestamp: 25224340111299,71225,5872, RSSI: 30,-282,63,992,30,-61,-44,,,
25/06/2024 11:42,152 # timestamp: 25228635144132,71225,5873, RSSI: 29,-285,67,998,29,-60,-43,,,
25/06/2024 11:42,259 # timestamp: 25232930308040,71225,5874, RSSI: 25,-287,63,1001,25,-56,-40,,,
25/06/2024 11:42,366 # timestamp: 25237225209799,71225,5875, RSSI: 26,-290,66,1002,26,-57,-41,,,
25/06/2024 11:42,472 # timestamp: 25241520046020,71225,5876, RSSI: 29,-283,63,989,29,-60,-43,,,
25/06/2024 11:42,585 # timestamp: 25245815275464,71225,5877, RSSI: 24,-287,61,998,24,-56,-39,,,
25/06/2024 11:42,685 # timestamp: 25250110046151,71225,5878, RSSI: 27,-285,64,994,27,-57,-42,,,
25/06/2024 11:42,800 # timestamp: 25254405013445,71225,5879, RSSI: 28,-287,69,995,28,-59,-42,,,
25/06/2024 11:42,900 # timestamp: 25258699915204,71225,5880, RSSI: 29,-288,63,997,29,-60,-43,,,
25/06/2024 11:42,005 # timestamp: 25262994948038,71225,5881, RSSI: 27,-286,63,997,27,-58,-42,,,
25/06/2024 11:42,114 # timestamp: 25267289718727,71225,5882, RSSI: 26,-286,54,1003,26,-57,-45,,,
25/06/2024 11:42,219 # timestamp: 25271585144779,71225,5883, RSSI: 22,-286,62,999,22,-53,-38,,,
25/06/2024 11:42,327 # timestamp: 25275879718850,71225,5884, RSSI: 32,-286,60,1002,32,-62,-44,,,
25/06/2024 11:42,437 # timestamp: 25280174817222,71225,5885, RSSI: 27,-287,66,996,27,-58,-42,,,
25/06/2024 11:42,542 # timestamp: 25284469718980,71225,5886, RSSI: 30,-285,70,994,30,-60,-43,,,
25/06/2024 11:42,658 # timestamp: 25288764817352,71225,5887, RSSI: 26,-289,64,991,26,-56,-41,,,
25/06/2024 11:42,754 # timestamp: 25293059653573,71225,5888, RSSI: 29,-285,62,994,29,-59,-43,,,
25/06/2024 11:42,861 # timestamp: 25297354883015,71225,5889, RSSI: 26,-285,69,986,26,-57,-39,,,
25/06/2024 11:42,980 # timestamp: 25301649588164,71225,5890, RSSI: 29,-286,65,968,29,-60,-43,,,
25/06/2024 11:42,082 # timestamp: 25305944752072,71225,5891, RSSI: 24,-288,64,990,24,-56,-40,,,
25/06/2024 11:42,183 # timestamp: 25310239653831,71225,5892, RSSI: 26,-288,65,995,26,-57,-41,,,
25/06/2024 11:42,287 # timestamp: 25314534686664,71225,5893, RSSI: 25,-288,61,995,25,-56,-40,,,
25/06/2024 11:42,399 # timestamp: 25318829457348,71225,5894, RSSI: 29,-284,59,990,29,-60,-43,,,
25/06/2024 11:42,501 # timestamp: 25323124555720,71225,5895, RSSI: 25,-287,73,981,25,-56,-41,,,
25/06/2024 11:42,610 # timestamp: 25327419195330,71225,5896, RSSI: 31,-286,64,970,31,-62,-46,,,
25/06/2024 11:42,717 # timestamp: 25331714752460,71225,5897, RSSI: 20,-287,60,995,20,-52,-37,,,
25/06/2024 11:42,823 # timestamp: 25336009326533,71225,5898, RSSI: 28,-287,64,979,28,-59,-43,,,
25/06/2024 11:42,930 # timestamp: 25340304490441,71225,5899, RSSI: 24,-287,60,981,24,-55,-40,,,
25/06/2024 11:42,048 # timestamp: 25344599130051,71225,5900, RSSI: 32,-286,68,968,32,-61,-45,,,
25/06/2024 11:42,149 # timestamp: 25348894293958,71225,5901, RSSI: 28,-288,65,978,28,-58,-42,,,
25/06/2024 11:42,250 # timestamp: 25353189064642,71225,5902, RSSI: 32,-289,72,970,32,-62,-45,,,
25/06/2024 11:42,357 # timestamp: 25357484294091,71225,5903, RSSI: 22,-288,67,983,22,-53,-41,,,
25/06/2024 11:42,464 # timestamp: 25361779130309,71225,5904, RSSI: 29,-285,63,977,29,-59,-43,,,
25/06/2024 11:42,576 # timestamp: 25366073638845,71225,5905, RSSI: 38,-291,102,947,38,-67,-50,,,
25/06/2024 11:42,678 # timestamp: 25370369458123,71225,5906, RSSI: 21,-288,78,1011,21,-53,-37,,,
25/06/2024 11:42,783 # timestamp: 25374664163271,71225,5907, RSSI: 26,-287,46,1009,26,-57,-41,,,
25/06/2024 11:42,892 # timestamp: 25378958868418,71225,5908, RSSI: 32,-286,64,981,32,-62,-45,,,
25/06/2024 11:42,896 # timestamp: 25378958868418,71225,5908, RSSI: 32,-286,64,981,32,-62,-45,,,
25/06/2024 11:42,999 # timestamp: 25383255408605,71225,5909, RSSI: 0,-282,32,1008,0,-35,-21,,,
25/06/2024 11:42,104 # timestamp: 25387549065156,71225,5910, RSSI: 30,-287,59,980,30,-60,-41,,,
25/06/2024 11:42,213 # timestamp: 25391843639233,71225,5911, RSSI: 32,-289,73,982,32,-63,-47,,,
25/06/2024 11:42,319 # timestamp: 25396138803139,71225,5912, RSSI: 31,-293,92,957,31,-61,-44,,,
25/06/2024 11:42,432 # timestamp: 25400433835973,71225,5913, RSSI: 28,-290,51,1014,28,-59,-43,,,
25/06/2024 11:42,534 # timestamp: 25404728868807,71225,5914, RSSI: 26,-290,75,968,26,-57,-42,,,
25/06/2024 11:42,639 # timestamp: 25409023508416,71225,5915, RSSI: 35,-286,60,995,35,-64,-47,,,
25/06/2024 11:42,746 # timestamp: 25413318934471,71225,5916, RSSI: 25,-289,76,974,25,-57,-40,,,
25/06/2024 11:42,852 # timestamp: 25417613705162,71225,5917, RSSI: 21,-287,81,979,21,-54,-43,,,
25/06/2024 11:42,959 # timestamp: 25421908803527,71225,5918, RSSI: 26,-284,58,991,26,-57,-41,,,
25/06/2024 11:42,066 # timestamp: 25426203508674,71225,5919, RSSI: 32,-289,80,981,32,-62,-45,,,
25/06/2024 11:42,174 # timestamp: 25430499065805,71225,5920, RSSI: 19,-285,67,977,19,-51,-36,,,
25/06/2024 11:42,281 # timestamp: 25434793574341,71225,5921, RSSI: 28,-285,64,983,28,-59,-43,,,
25/06/2024 11:42,386 # timestamp: 25439088869322,71225,5922, RSSI: 22,-288,69,976,22,-54,-38,,,
25/06/2024 11:42,494 # timestamp: 25443383574470,71225,5923, RSSI: 27,-286,67,986,27,-58,-42,,,
25/06/2024 11:42,599 # timestamp: 25447679131589,71225,5924, RSSI: 29,-289,70,981,29,-59,-33,,,
25/06/2024 11:42,708 # timestamp: 25451973902286,71225,5925, RSSI: 19,-289,60,996,19,-50,-36,,,
25/06/2024 11:42,814 # timestamp: 25456268279746,71225,5926, RSSI: 32,-282,59,988,32,-62,-45,,,
25/06/2024 11:42,927 # timestamp: 25460563509192,71225,5927, RSSI: 26,-288,60,996,26,-56,-41,,,
25/06/2024 11:42,027 # timestamp: 25464858673099,71225,5928, RSSI: 21,-285,58,992,21,-53,-38,,,
25/06/2024 11:42,134 # timestamp: 25469153705930,71225,5929, RSSI: 21,-289,59,997,21,-54,-37,,,
25/06/2024 11:42,241 # timestamp: 25473448345542,71225,5930, RSSI: 28,-287,62,997,28,-58,-42,,,
25/06/2024 11:42,348 # timestamp: 25477743181769,71225,5931, RSSI: 23,-290,60,1003,23,-55,-44,,,
25/06/2024 11:42,454 # timestamp: 25482038411208,71225,5932, RSSI: 25,-284,69,979,25,-56,-40,,,
25/06/2024 11:42,566 # timestamp: 25486333312968,71225,5933, RSSI: 25,-286,65,995,25,-56,-41,,,
25/06/2024 11:42,671 # timestamp: 25490628345800,71225,5934, RSSI: 25,-285,75,1014,25,-56,-40,,,
25/06/2024 11:42,780 # timestamp: 25494923050948,71225,5935, RSSI: 29,-289,69,991,29,-60,-44,,,
25/06/2024 11:42,884 # timestamp: 25499218280391,71225,5936, RSSI: 25,-283,64,996,25,-57,-40,,,
25/06/2024 11:42,991 # timestamp: 25503513051077,71225,5937, RSSI: 29,-288,71,989,29,-59,-43,,,
25/06/2024 11:42,098 # timestamp: 25507808280515,71225,5938, RSSI: 31,-286,68,990,31,-61,-39,,,
25/06/2024 11:42,202 # timestamp: 25512103247817,71225,5939, RSSI: 23,-287,58,1007,23,-55,-39,,,
25/06/2024 11:42,311 # timestamp: 25516398149576,71225,5940, RSSI: 25,-284,57,1002,25,-56,-40,,,
25/06/2024 11:42,417 # timestamp: 25520693051334,71225,5941, RSSI: 27,-287,61,1007,27,-58,-41,,,
25/06/2024 11:42,524 # timestamp: 25524988018632,71225,5942, RSSI: 25,-287,67,998,25,-56,-41,,,
25/06/2024 11:42,631 # timestamp: 25529283117000,71225,5943, RSSI: 24,-288,63,1005,24,-56,-39,,,
25/06/2024 11:42,737 # timestamp: 25533577822148,71225,5944, RSSI: 29,-285,64,998,29,-60,-43,,,
25/06/2024 11:42,844 # timestamp: 25537872920517,71225,5945, RSSI: 29,-286,75,991,29,-59,-41,,,
25/06/2024 11:42,959 # timestamp: 25542167953352,71225,5946, RSSI: 25,-284,72,981,25,-56,-40,,,
25/06/2024 11:42,073 # timestamp: 25546462789573,71225,5947, RSSI: 28,-284,57,1000,28,-59,-42,,,
25/06/2024 11:42,167 # timestamp: 25550757494720,71225,5948, RSSI: 34,-286,64,984,34,-64,-46,,,
25/06/2024 11:42,271 # timestamp: 25555053248462,71225,5949, RSSI: 17,-286,49,1002,17,-50,-34,,,
25/06/2024 11:42,380 # timestamp: 25559347363777,71225,5950, RSSI: 35,-290,82,983,35,-63,-47,,,
25/06/2024 11:42,484 # timestamp: 25563642855368,71225,5951, RSSI: 24,-286,58,996,24,-56,-39,,,
25/06/2024 11:42,591 # timestamp: 25567937560518,71225,5952, RSSI: 26,-285,57,994,26,-58,-43,,,
25/06/2024 11:42,699 # timestamp: 25572232462276,71225,5953, RSSI: 29,-289,60,1006,29,-60,-44,,,
25/06/2024 11:42,804 # timestamp: 25576527560646,71225,5954, RSSI: 26,-285,67,993,26,-58,-42,,,
25/06/2024 11:42,915 # timestamp: 25580822396867,71225,5955, RSSI: 30,-285,61,997,30,-61,-44,,,
25/06/2024 11:42,020 # timestamp: 25585117691850,71225,5956, RSSI: 23,-285,53,1004,23,-54,-39,,,
25/06/2024 11:42,126 # timestamp: 25589412593607,71225,5957, RSSI: 25,-287,62,999,25,-57,-40,,,
25/06/2024 11:42,240 # timestamp: 25593707429830,71225,5958, RSSI: 27,-284,63,990,27,-58,-42,,,
25/06/2024 11:42,339 # timestamp: 25598002528198,71225,5959, RSSI: 26,-290,69,1005,26,-58,-40,,,
25/06/2024 11:42,451 # timestamp: 25602297167811,71225,5960, RSSI: 31,-286,68,990,31,-61,-45,,,
25/06/2024 11:42,565 # timestamp: 25606592659403,71225,5961, RSSI: 21,-289,59,996,21,-53,-37,,,
25/06/2024 11:42,661 # timestamp: 25610887561161,71225,5962, RSSI: 22,-283,60,999,22,-55,-38,,,
25/06/2024 11:42,766 # timestamp: 25615182200773,71225,5963, RSSI: 30,-287,72,990,30,-59,-43,,,
25/06/2024 11:42,874 # timestamp: 25619477430217,71225,5964, RSSI: 24,-286,56,995,24,-55,-39,,,
25/06/2024 11:42,987 # timestamp: 25623772135365,71225,5965, RSSI: 28,-286,68,996,28,-59,-43,,,
25/06/2024 11:42,087 # timestamp: 25628067102661,71225,5966, RSSI: 29,-283,58,992,29,-59,-43,,,
25/06/2024 11:42,195 # timestamp: 25632362528715,71225,5967, RSSI: 20,-287,68,1000,20,-53,-36,,,
25/06/2024 11:42,302 # timestamp: 25636656906178,71225,5968, RSSI: 33,-289,70,990,33,-62,-45,,,
25/06/2024 11:42,409 # timestamp: 25640952397771,71225,5969, RSSI: 21,-286,76,1012,21,-53,-37,,,
25/06/2024 11:42,413 # timestamp: 25640952397771,71225,5969, RSSI: 21,-286,76,1012,21,-53,-37,,,
25/06/2024 11:42,521 # timestamp: 25645247102919,71225,5970, RSSI: 25,-284,70,979,25,-57,-41,,,
25/06/2024 11:42,633 # timestamp: 25649542135752,71225,5971, RSSI: 25,-286,59,996,25,-56,-40,,,
25/06/2024 11:42,730 # timestamp: 25653836840899,71225,5972, RSSI: 30,-287,67,992,30,-61,-44,,,
25/06/2024 11:42,836 # timestamp: 25658131742660,71225,5973, RSSI: 30,-285,60,998,30,-60,-45,,,
25/06/2024 11:42,942 # timestamp: 25662427234252,71225,5974, RSSI: 21,-286,57,997,21,-52,-37,,,
25/06/2024 11:42,049 # timestamp: 25666721677250,71225,5975, RSSI: 31,-290,70,983,31,-62,-45,,,
25/06/2024 11:42,156 # timestamp: 25671016972231,71225,5976, RSSI: 26,-286,65,996,26,-57,-40,,,
25/06/2024 11:42,265 # timestamp: 25675311808452,71225,5977, RSSI: 29,-287,67,985,29,-60,-42,,,
25/06/2024 11:42,370 # timestamp: 25679606579138,71225,5978, RSSI: 32,-292,73,991,32,-62,-45,,,
25/06/2024 11:42,478 # timestamp: 25683901874119,71225,5979, RSSI: 26,-285,76,972,26,-57,-40,,,
25/06/2024 11:42,587 # timestamp: 25688196644805,71225,5980, RSSI: 28,-285,54,991,28,-59,-43,,,
25/06/2024 11:42,693 # timestamp: 25692491481027,71225,5981, RSSI: 31,-284,68,988,31,-61,-45,,,
25/06/2024 11:42,798 # timestamp: 25696786382787,71225,5982, RSSI: 31,-283,70,981,31,-61,-46,,,
25/06/2024 11:42,904 # timestamp: 25701081612229,71225,5983, RSSI: 28,-287,60,994,28,-59,-42,,,
25/06/2024 11:42,010 # timestamp: 25705376645062,71225,5984, RSSI: 27,-283,49,1002,27,-58,-41,,,
25/06/2024 11:42,118 # timestamp: 25709671612358,71225,5985, RSSI: 27,-286,57,999,27,-58,-41,,,
25/06/2024 11:42,225 # timestamp: 25713966317506,71225,5986, RSSI: 32,-285,55,999,32,-62,-45,,,
25/06/2024 11:42,333 # timestamp: 25718261350343,71225,5987, RSSI: 25,-285,57,985,25,-57,-44,,,
25/06/2024 11:42,440 # timestamp: 25722556448708,71225,5988, RSSI: 29,-288,69,988,29,-60,-42,,,
25/06/2024 11:42,545 # timestamp: 25726851350468,71225,5989, RSSI: 29,-283,52,994,29,-60,-43,,,
25/06/2024 11:42,651 # timestamp: 25731146514376,71225,5990, RSSI: 25,-287,71,989,25,-56,-40,,,
25/06/2024 11:42,759 # timestamp: 25735441022911,71225,5991, RSSI: 36,-286,61,988,36,-65,-47,,,
25/06/2024 11:42,871 # timestamp: 25739736121281,71225,5992, RSSI: 31,-288,86,979,31,-63,-45,,,
25/06/2024 11:42,875 # timestamp: 25739736121281,71225,5992, RSSI: 31,-288,86,979,31,-63,-45,,,
25/06/2024 11:42,972 # timestamp: 25744031219651,71225,5993, RSSI: 30,-287,71,985,30,-61,-43,,,
25/06/2024 11:42,081 # timestamp: 25748326449092,71225,5994, RSSI: 30,-285,79,980,30,-60,-39,,,
25/06/2024 11:42,186 # timestamp: 25752621023169,71225,5995, RSSI: 32,-283,54,996,32,-63,-45,,,
25/06/2024 11:42,293 # timestamp: 25756916252615,71225,5996, RSSI: 26,-283,61,978,26,-57,-41,,,
25/06/2024 11:42,399 # timestamp: 25761211088836,71225,5997, RSSI: 30,-287,65,981,30,-60,-43,,,
25/06/2024 11:42,511 # timestamp: 25765506383818,71225,5998, RSSI: 22,-284,49,995,22,-54,-38,,,
25/06/2024 11:42,613 # timestamp: 25769801154502,71225,5999, RSSI: 27,-286,71,973,27,-58,-41,,,
25/06/2024 11:42,721 # timestamp: 25774096056260,71225,6000, RSSI: 28,-289,65,979,28,-60,-42,,,
25/06/2024 11:42,826 # timestamp: 25778390630346,71225,6001, RSSI: 22,-284,58,993,22,-54,-48,,,
25/06/2024 11:42,932 # timestamp: 25782685859779,71225,6002, RSSI: 30,-284,62,991,30,-61,-44,,,
25/06/2024 11:42,042 # timestamp: 25786981154760,71225,6003, RSSI: 25,-287,64,987,25,-56,-39,,,
25/06/2024 11:42,147 # timestamp: 25791275663297,71225,6004, RSSI: 32,-286,59,996,32,-63,-46,,,
25/06/2024 11:42,254 # timestamp: 25795570827204,71225,6005, RSSI: 29,-283,68,983,29,-60,-43,,,
25/06/2024 11:42,363 # timestamp: 25799865991112,71225,6006, RSSI: 25,-286,63,998,25,-56,-40,,,
25/06/2024 11:42,467 # timestamp: 25804160827332,71225,6007, RSSI: 28,-285,68,993,28,-60,-42,,,
25/06/2024 11:42,574 # timestamp: 25808456122311,71225,6008, RSSI: 26,-283,61,999,26,-57,-37,,,
25/06/2024 11:42,682 # timestamp: 25812750761926,71225,6009, RSSI: 26,-283,55,1002,26,-58,-42,,,
25/06/2024 11:42,789 # timestamp: 25817046122444,71225,6010, RSSI: 19,-284,51,1009,19,-52,-36,,,
25/06/2024 11:42,896 # timestamp: 25821340958666,71225,6011, RSSI: 23,-286,66,980,23,-54,-38,,,
25/06/2024 11:42,001 # timestamp: 25825635598277,71225,6012, RSSI: 28,-286,65,997,28,-59,-43,,,
25/06/2024 11:42,108 # timestamp: 25829930827720,71225,6013, RSSI: 24,-283,55,998,24,-56,-39,,,
25/06/2024 11:42,215 # timestamp: 25834225663941,71225,6014, RSSI: 27,-285,60,999,27,-59,-41,,,
25/06/2024 11:42,322 # timestamp: 25838520696770,71225,6015, RSSI: 31,-287,65,990,31,-62,-40,,,
25/06/2024 11:42,431 # timestamp: 25842815532997,71225,6016, RSSI: 28,-285,62,999,28,-59,-42,,,
25/06/2024 11:42,549 # timestamp: 25847110565831,71225,6017, RSSI: 26,-287,64,992,26,-57,-41,,,
25/06/2024 11:42,643 # timestamp: 25851405598665,71225,6018, RSSI: 24,-286,70,994,24,-55,-40,,,
25/06/2024 11:42,750 # timestamp: 25855700369348,71225,6019, RSSI: 29,-284,73,983,29,-60,-43,,,
25/06/2024 11:42,856 # timestamp: 25859995533256,71225,6020, RSSI: 25,-288,66,999,25,-56,-40,,,
25/06/2024 11:42,964 # timestamp: 25864290500551,71225,6021, RSSI: 25,-284,71,986,25,-57,-40,,,
25/06/2024 11:42,069 # timestamp: 25868585140171,71225,6022, RSSI: 21,-286,53,1015,21,-53,-45,,,
25/06/2024 11:42,178 # timestamp: 25872880172995,71225,6023, RSSI: 31,-285,66,997,31,-61,-44,,,
25/06/2024 11:42,285 # timestamp: 25877175402440,71225,6024, RSSI: 25,-286,58,1008,25,-56,-40,,,
25/06/2024 11:42,391 # timestamp: 25881470500809,71225,6025, RSSI: 23,-287,69,991,23,-55,-38,,,
25/06/2024 11:42,501 # timestamp: 25885765271494,71225,6026, RSSI: 26,-286,62,1001,26,-58,-41,,,
25/06/2024 11:42,609 # timestamp: 25890060304328,71225,6027, RSSI: 24,-284,61,1001,24,-56,-40,,,
25/06/2024 11:42,712 # timestamp: 25894355075013,71225,6028, RSSI: 28,-286,70,992,28,-59,-43,,,
25/06/2024 11:42,819 # timestamp: 25898650107842,71225,6029, RSSI: 32,-288,64,996,32,-62,-42,,,
25/06/2024 11:42,925 # timestamp: 25902944944066,71225,6030, RSSI: 32,-289,68,996,32,-62,-44,,,
25/06/2024 11:42,032 # timestamp: 25907239845827,71225,6031, RSSI: 32,-284,54,996,32,-61,-45,,,
25/06/2024 11:42,140 # timestamp: 25911535206344,71225,6032, RSSI: 24,-286,68,992,24,-56,-39,,,
25/06/2024 11:42,247 # timestamp: 25915829911492,71225,6033, RSSI: 30,-288,62,995,30,-60,-43,,,
25/06/2024 11:42,353 # timestamp: 25920124878788,71225,6034, RSSI: 29,-287,64,1001,29,-60,-43,,,
25/06/2024 11:42,459 # timestamp: 25924420108232,71225,6035, RSSI: 24,-287,59,999,24,-56,-39,,,
25/06/2024 11:42,567 # timestamp: 25928715009985,71225,6036, RSSI: 32,-286,72,990,32,-63,-40,,,
25/06/2024 11:42,572 # timestamp: 25928715009985,71225,6036, RSSI: 32,-286,72,990,32,-63,-40,,,
25/06/2024 11:42,674 # timestamp: 25933009911751,71225,6037, RSSI: 26,-284,69,991,26,-57,-41,,,
25/06/2024 11:42,677 # timestamp: 25933009911751,71225,6037, RSSI: 26,-284,69,991,26,-57,-41,,,
25/06/2024 11:42,781 # timestamp: 25937304879047,71225,6038, RSSI: 25,-285,67,999,25,-57,-41,,,
25/06/2024 11:42,888 # timestamp: 25941599911879,71225,6039, RSSI: 25,-287,65,996,25,-57,-40,,,
25/06/2024 11:42,894 # timestamp: 25941599911879,71225,6039, RSSI: 25,-287,65,996,25,-57,-40,,,
25/06/2024 11:42,996 # timestamp: 25945894551490,71225,6040, RSSI: 31,-287,71,991,31,-62,-45,,,
25/06/2024 11:42,105 # timestamp: 25950189912008,71225,6041, RSSI: 24,-286,50,1018,24,-56,-39,,,
25/06/2024 11:42,207 # timestamp: 25954484682693,71225,6042, RSSI: 28,-287,69,997,28,-59,-42,,,
25/06/2024 11:42,315 # timestamp: 25958779781063,71225,6043, RSSI: 25,-288,59,1011,25,-57,-40,,,
