date,timestamp,id,pkt,rssi,ax,ay,az,gx,gy,gz,gx_diff,gy_diff,gz_diff
25/06/2024 11:42,072 # timestamp: 4857605062613,32139,1130, RSSI: 32,-490,-194,878,32,-43,-46,,,
25/06/2024 11:42,179 # timestamp: 4861900160979,32139,1131, RSSI: 36,-491,-193,881,36,-45,-44,,,
25/06/2024 11:42,285 # timestamp: 4866195128274,32139,1132, RSSI: 37,-484,-194,875,37,-46,-44,,,
25/06/2024 11:42,395 # timestamp: 4870489898964,32139,1133, RSSI: 31,-497,-194,882,31,-44,-47,,,
25/06/2024 11:42,501 # timestamp: 4874784997332,32139,1134, RSSI: 35,-488,-193,879,35,-44,-45,,,
25/06/2024 11:42,607 # timestamp: 4879079833557,32139,1135, RSSI: 31,-488,-193,878,31,-43,-47,,,
25/06/2024 11:42,612 # timestamp: 4879079833557,32139,1135, RSSI: 31,-488,-193,878,31,-43,-47,,,
25/06/2024 11:42,715 # timestamp: 4883375062995,32139,1136, RSSI: 38,-486,-194,872,38,-45,-43,,,
25/06/2024 11:42,820 # timestamp: 4887669637078,32139,1137, RSSI: 29,-493,-192,875,29,-42,-49,,,
25/06/2024 11:42,928 # timestamp: 4891964932051,32139,1138, RSSI: 37,-487,-195,874,37,-45,-44,,,
25/06/2024 11:42,034 # timestamp: 4896259833812,32139,1139, RSSI: 35,-493,-195,874,35,-44,-45,,,
25/06/2024 11:42,140 # timestamp: 4900554801107,32139,1140, RSSI: 34,-491,-195,876,34,-45,-45,,,
25/06/2024 11:42,253 # timestamp: 4904849702867,32139,1141, RSSI: 37,-494,-195,876,37,-45,-46,,,
25/06/2024 11:42,355 # timestamp: 4909144801234,32139,1142, RSSI: 37,-493,-193,876,37,-46,-44,,,
25/06/2024 11:42,461 # timestamp: 4913439506389,32139,1143, RSSI: 31,-489,-193,883,31,-43,-48,,,
25/06/2024 11:42,577 # timestamp: 4917734801363,32139,1144, RSSI: 34,-488,-194,877,34,-45,-43,,,
25/06/2024 11:42,676 # timestamp: 4922029703123,32139,1145, RSSI: 34,-484,-198,877,34,-45,-44,,,
25/06/2024 11:42,782 # timestamp: 4926324801491,32139,1146, RSSI: 38,-492,-193,873,38,-45,-42,,,
25/06/2024 11:42,890 # timestamp: 4930619572179,32139,1147, RSSI: 35,-491,-197,881,35,-45,-45,,,
25/06/2024 11:42,895 # timestamp: 4930619572179,32139,1147, RSSI: 35,-491,-197,881,35,-45,-45,,,
25/06/2024 11:42,000 # timestamp: 4934914473940,32139,1148, RSSI: 34,-495,-195,881,34,-44,-46,,,
25/06/2024 11:42,101 # timestamp: 4939209441236,32139,1149, RSSI: 32,-491,-195,881,32,-44,-46,,,
25/06/2024 11:42,208 # timestamp: 4943504474068,32139,1150, RSSI: 34,-491,-195,877,34,-44,-45,,,
25/06/2024 11:42,322 # timestamp: 4947799506898,32139,1151, RSSI: 36,-491,-196,876,36,-46,-44,,,
25/06/2024 11:42,437 # timestamp: 4952094343125,32139,1152, RSSI: 33,-491,-196,874,33,-43,-46,,,
25/06/2024 11:42,529 # timestamp: 4956389310419,32139,1153, RSSI: 33,-489,-194,879,33,-45,-46,,,
25/06/2024 11:42,636 # timestamp: 4960684343251,32139,1154, RSSI: 34,-485,-195,876,34,-45,-45,,,
25/06/2024 11:42,745 # timestamp: 4964979441619,32139,1155, RSSI: 38,-488,-196,877,38,-45,-43,,,
25/06/2024 11:42,849 # timestamp: 4969274277843,32139,1156, RSSI: 35,-490,-193,877,35,-45,-45,,,
25/06/2024 11:42,956 # timestamp: 4973569048533,32139,1157, RSSI: 28,-494,-196,878,28,-43,-48,,,
25/06/2024 11:42,064 # timestamp: 4977864474579,32139,1158, RSSI: 41,-487,-193,883,41,-45,-41,,,
25/06/2024 11:42,171 # timestamp: 4982159114195,32139,1159, RSSI: 33,-491,-195,878,33,-45,-46,,,
25/06/2024 11:42,277 # timestamp: 4986454212563,32139,1160, RSSI: 36,-486,-195,880,36,-45,-44,,,
25/06/2024 11:42,393 # timestamp: 4990748917716,32139,1161, RSSI: 30,-492,-194,877,30,-44,-48,,,
25/06/2024 11:42,490 # timestamp: 4995044343762,32139,1162, RSSI: 42,-493,-194,876,42,-46,-41,,,
25/06/2024 11:42,599 # timestamp: 4999338524627,32139,1163, RSSI: 21,-490,-194,878,21,-45,-53,,,
25/06/2024 11:42,705 # timestamp: 5003634409427,32139,1164, RSSI: 46,-491,-197,879,46,-45,-39,,,
25/06/2024 11:42,812 # timestamp: 5007928917971,32139,1165, RSSI: 32,-489,-197,872,32,-45,-46,,,
25/06/2024 11:42,926 # timestamp: 5012224344017,32139,1166, RSSI: 45,-494,-191,873,45,-47,-39,,,
25/06/2024 11:42,026 # timestamp: 5016518655959,32139,1167, RSSI: 29,-487,-194,877,29,-41,-49,,,
25/06/2024 11:42,133 # timestamp: 5020813950934,32139,1168, RSSI: 37,-491,-193,877,37,-42,-44,,,
25/06/2024 11:42,139 # timestamp: 5020813950934,32139,1168, RSSI: 37,-491,-193,877,37,-42,-44,,,
25/06/2024 11:42,239 # timestamp: 5025108590548,32139,1169, RSSI: 37,-490,-198,877,37,-44,-49,,,
25/06/2024 11:42,352 # timestamp: 5029403754448,32139,1170, RSSI: 34,-493,-196,866,34,-48,-46,,,
25/06/2024 11:42,453 # timestamp: 5033698721749,32139,1171, RSSI: 32,-488,-197,872,32,-43,-46,,,
25/06/2024 11:42,561 # timestamp: 5037993885651,32139,1172, RSSI: 38,-490,-194,866,38,-45,-43,,,
25/06/2024 11:42,667 # timestamp: 5042288525269,32139,1173, RSSI: 30,-489,-196,875,30,-43,-48,,,
25/06/2024 11:42,774 # timestamp: 5046583820244,32139,1174, RSSI: 40,-491,-194,875,40,-44,-43,,,
25/06/2024 11:42,880 # timestamp: 5050878853073,32139,1175, RSSI: 42,-488,-195,869,42,-47,-42,,,
25/06/2024 11:42,987 # timestamp: 5055173361617,32139,1176, RSSI: 28,-489,-192,872,28,-47,-49,,,
25/06/2024 11:42,095 # timestamp: 5059468656596,32139,1177, RSSI: 38,-492,-195,878,38,-44,-44,,,
25/06/2024 11:42,200 # timestamp: 5063763754964,32139,1178, RSSI: 36,-489,-203,871,36,-44,-42,,,
25/06/2024 11:42,307 # timestamp: 5068058066900,32139,1179, RSSI: 21,-490,-193,869,21,-44,-52,,,
25/06/2024 11:42,414 # timestamp: 5072354607055,32139,1180, RSSI: 53,-493,-192,881,53,-49,-28,,,
25/06/2024 11:42,520 # timestamp: 5076648525777,32139,1181, RSSI: 37,-493,-197,869,37,-47,-44,,,
25/06/2024 11:42,628 # timestamp: 5080943296472,32139,1182, RSSI: 31,-492,-189,882,31,-40,-47,,,
25/06/2024 11:42,735 # timestamp: 5085238656981,32139,1183, RSSI: 42,-491,-195,874,42,-43,-41,,,
25/06/2024 11:42,842 # timestamp: 5089533296586,32139,1184, RSSI: 31,-488,-192,847,31,-54,-46,,,
25/06/2024 11:42,949 # timestamp: 5093828329429,32139,1185, RSSI: 32,-491,-201,882,32,-43,-45,,,
25/06/2024 11:42,056 # timestamp: 5098123624406,32139,1186, RSSI: 45,-491,-193,888,45,-42,-40,,,
25/06/2024 11:42,165 # timestamp: 5102417477591,32139,1187, RSSI: 16,-488,-183,875,16,-41,-57,,,
25/06/2024 11:42,269 # timestamp: 5106712969174,32139,1188, RSSI: 28,-491,-204,871,28,-42,-49,,,
25/06/2024 11:42,376 # timestamp: 5111008919507,32139,1189, RSSI: 53,-491,-199,869,53,-45,-34,,,
25/06/2024 11:42,482 # timestamp: 5115302903761,32139,1190, RSSI: 25,-491,-194,857,25,-47,-49,,,
25/06/2024 11:42,590 # timestamp: 5119598788563,32139,1191, RSSI: 52,-492,-188,860,52,-45,-35,,,
25/06/2024 11:42,696 # timestamp: 5123893100496,32139,1192, RSSI: 34,-491,-199,862,34,-48,-45,,,
25/06/2024 11:42,804 # timestamp: 5128187936736,32139,1193, RSSI: 33,-492,-192,897,33,-32,-47,,,
25/06/2024 11:42,912 # timestamp: 5132482641879,32139,1194, RSSI: 16,-493,-193,853,16,-41,-51,,,
25/06/2024 11:42,017 # timestamp: 5136778526673,32139,1195, RSSI: 48,-495,-197,878,48,-47,-37,,,
25/06/2024 11:42,125 # timestamp: 5141073035205,32139,1196, RSSI: 33,-492,-201,858,33,-59,-44,,,
25/06/2024 11:42,231 # timestamp: 5145368526793,32139,1197, RSSI: 49,-491,-199,842,49,-55,-36,,,
25/06/2024 11:42,338 # timestamp: 5149663035353,32139,1198, RSSI: 36,-491,-194,856,36,-39,-43,,,
25/06/2024 11:42,445 # timestamp: 5153957740505,32139,1199, RSSI: 28,-491,-198,884,28,-39,-47,,,
25/06/2024 11:42,551 # timestamp: 5158252576715,32139,1200, RSSI: 27,-490,-188,862,27,-53,-49,,,
25/06/2024 11:42,657 # timestamp: 5162547937246,32139,1201, RSSI: 36,-490,-196,885,36,-34,-43,,,
25/06/2024 11:42,765 # timestamp: 5166842445776,32139,1202, RSSI: 27,-490,-197,868,27,-48,-50,,,
25/06/2024 11:42,873 # timestamp: 5171137347546,32139,1203, RSSI: 26,-492,-188,874,26,-38,-51,,,
25/06/2024 11:42,978 # timestamp: 5175432970193,32139,1204, RSSI: 43,-489,-198,864,43,-47,-41,,,
25/06/2024 11:42,086 # timestamp: 5179727478744,32139,1205, RSSI: 27,-490,-192,863,27,-40,-48,,,
25/06/2024 11:42,193 # timestamp: 5184022380490,32139,1206, RSSI: 30,-488,-189,862,30,-54,-49,,,
25/06/2024 11:42,299 # timestamp: 5188317937619,32139,1207, RSSI: 44,-488,-201,855,44,-45,-40,,,
25/06/2024 11:42,406 # timestamp: 5192612446162,32139,1208, RSSI: 30,-493,-197,880,30,-46,-47,,,
25/06/2024 11:42,513 # timestamp: 5196907544526,32139,1209, RSSI: 34,-491,-193,867,34,-50,-45,,,
25/06/2024 11:42,620 # timestamp: 5201202511821,32139,1210, RSSI: 34,-489,-193,858,34,-51,-45,,,
25/06/2024 11:42,727 # timestamp: 5205497151439,32139,1211, RSSI: 26,-491,-191,866,26,-49,-50,,,
25/06/2024 11:42,832 # timestamp: 5209792839637,32139,1212, RSSI: 45,-488,-198,881,45,-43,-39,,,
25/06/2024 11:42,947 # timestamp: 5214087020501,32139,1213, RSSI: 25,-491,-197,871,25,-43,-51,,,
25/06/2024 11:42,047 # timestamp: 5218382643152,32139,1214, RSSI: 41,-489,-197,877,41,-48,-41,,,
25/06/2024 11:42,155 # timestamp: 5222677479370,32139,1215, RSSI: 37,-490,-196,857,37,-54,-43,,,
25/06/2024 11:42,262 # timestamp: 5226973167569,32139,1216, RSSI: 58,-489,-204,883,58,-47,-32,,,
25/06/2024 11:42,370 # timestamp: 5231266430930,32139,1217, RSSI: 11,-492,-193,867,11,-46,-58,,,
25/06/2024 11:42,474 # timestamp: 5235562774486,32139,1218, RSSI: 49,-493,-198,869,49,-42,-37,,,
25/06/2024 11:42,582 # timestamp: 5239856496600,32139,1219, RSSI: 30,-494,-199,882,30,-40,-56,,,
25/06/2024 11:42,687 # timestamp: 5244152643529,32139,1220, RSSI: 42,-492,-195,859,42,-55,-38,,,
25/06/2024 11:42,795 # timestamp: 5248447283159,32139,1221, RSSI: 38,-495,-197,900,38,-41,-43,,,
25/06/2024 11:42,903 # timestamp: 5252742053853,32139,1222, RSSI: 32,-490,-194,894,32,-35,-46,,,
25/06/2024 11:42,008 # timestamp: 5257037217740,32139,1223, RSSI: 37,-490,-192,860,37,-52,-43,,,
25/06/2024 11:42,116 # timestamp: 5261332053979,32139,1224, RSSI: 33,-485,-194,890,33,-37,-45,,,
25/06/2024 11:42,222 # timestamp: 5265627807700,32139,1225, RSSI: 52,-490,-200,891,52,-44,-33,,,
25/06/2024 11:42,330 # timestamp: 5269921333198,32139,1226, RSSI: 16,-489,-191,861,16,-50,-55,,,
25/06/2024 11:42,437 # timestamp: 5274217676758,32139,1227, RSSI: 51,-491,-191,863,51,-42,-34,,,
25/06/2024 11:42,544 # timestamp: 5278511988697,32139,1228, RSSI: 35,-487,-202,887,35,-39,-44,,,
25/06/2024 11:42,666 # timestamp: 5282806366161,32139,1229, RSSI: 19,-490,-188,866,19,-47,-53,,,
25/06/2024 11:42,759 # timestamp: 5287102513103,32139,1230, RSSI: 42,-490,-192,884,42,-49,-35,,,
25/06/2024 11:42,864 # timestamp: 5291396759511,32139,1231, RSSI: 32,-487,-195,877,32,-41,-46,,,
25/06/2024 11:42,970 # timestamp: 5295691792332,32139,1232, RSSI: 33,-492,-191,871,33,-52,-45,,,
25/06/2024 11:42,077 # timestamp: 5299986825174,32139,1233, RSSI: 35,-487,-194,869,35,-42,-44,,,
25/06/2024 11:42,185 # timestamp: 5304282185699,32139,1234, RSSI: 44,-492,-203,910,44,-29,-38,,,
25/06/2024 11:42,291 # timestamp: 5308576301002,32139,1235, RSSI: 23,-488,-185,840,23,-54,-51,,,
25/06/2024 11:42,398 # timestamp: 5312871464904,32139,1236, RSSI: 29,-493,-188,850,29,-56,-48,,,
25/06/2024 11:42,401 # timestamp: 5312871464904,32139,1236, RSSI: 29,-493,-188,850,29,-56,-48,,,
25/06/2024 11:42,504 # timestamp: 5317166890964,32139,1237, RSSI: 41,-491,-196,869,41,-44,-41,,,
25/06/2024 11:42,611 # timestamp: 5321461202903,32139,1238, RSSI: 24,-497,-202,871,24,-41,-51,,,
25/06/2024 11:42,719 # timestamp: 5325756170197,32139,1239, RSSI: 23,-484,-190,875,23,-43,-51,,,
25/06/2024 11:42,837 # timestamp: 5330051530710,32139,1240, RSSI: 33,-498,-198,868,33,-42,-45,,,
25/06/2024 11:42,933 # timestamp: 5334346301395,32139,1241, RSSI: 31,-489,-199,887,31,-45,-48,,,
25/06/2024 11:42,038 # timestamp: 5338641530833,32139,1242, RSSI: 34,-493,-198,869,34,-47,-44,,,
25/06/2024 11:42,147 # timestamp: 5342936235996,32139,1243, RSSI: 28,-491,-197,901,28,-36,-48,,,
25/06/2024 11:42,150 # timestamp: 5342936235996,32139,1243, RSSI: 28,-491,-197,901,28,-36,-48,,,
25/06/2024 11:42,254 # timestamp: 5347231399887,32139,1244, RSSI: 34,-495,-196,875,34,-49,-45,,,
25/06/2024 11:42,360 # timestamp: 5351526629327,32139,1245, RSSI: 41,-492,-198,864,41,-49,-41,,,
25/06/2024 11:42,467 # timestamp: 5355821072337,32139,1246, RSSI: 29,-496,-193,866,29,-47,-49,,,
25/06/2024 11:42,574 # timestamp: 5360115974100,32139,1247, RSSI: 27,-494,-191,876,27,-44,-50,,,
25/06/2024 11:42,679 # timestamp: 5364411138003,32139,1248, RSSI: 32,-495,-196,878,32,-45,-47,,,
25/06/2024 11:42,787 # timestamp: 5368706039762,32139,1249, RSSI: 30,-490,-192,867,30,-46,-48,,,
25/06/2024 11:42,893 # timestamp: 5373001400276,32139,1250, RSSI: 38,-493,-198,874,38,-44,-42,,,
25/06/2024 11:42,000 # timestamp: 5377296170961,32139,1251, RSSI: 33,-490,-195,869,33,-47,-45,,,
25/06/2024 11:42,108 # timestamp: 5381591400405,32139,1252, RSSI: 40,-492,-194,878,40,-43,-41,,,
25/06/2024 11:42,217 # timestamp: 5385886105557,32139,1253, RSSI: 33,-487,-198,877,33,-43,-45,,,
25/06/2024 11:42,325 # timestamp: 5390181072851,32139,1254, RSSI: 34,-494,-195,874,34,-45,-45,,,
25/06/2024 11:42,427 # timestamp: 5394476040151,32139,1255, RSSI: 37,-487,-193,859,37,-41,-45,,,
25/06/2024 11:42,535 # timestamp: 5398770810835,32139,1256, RSSI: 29,-490,-193,880,29,-45,-48,,,
25/06/2024 11:42,641 # timestamp: 5403066171344,32139,1257, RSSI: 39,-490,-198,872,39,-48,-42,,,
25/06/2024 11:42,748 # timestamp: 5407361400787,32139,1258, RSSI: 47,-486,-201,880,47,-45,-38,,,
25/06/2024 11:42,856 # timestamp: 5411655909331,32139,1259, RSSI: 32,-494,-198,866,32,-45,-45,,,
25/06/2024 11:42,961 # timestamp: 5415950811091,32139,1260, RSSI: 32,-487,-196,881,32,-45,-46,,,
25/06/2024 11:42,068 # timestamp: 5420245778385,32139,1261, RSSI: 33,-490,-195,874,33,-47,-46,,,
25/06/2024 11:42,175 # timestamp: 5424541269971,32139,1262, RSSI: 46,-493,-201,872,46,-45,-38,,,
25/06/2024 11:42,282 # timestamp: 5428835516375,32139,1263, RSSI: 27,-494,-197,874,27,-41,-49,,,
25/06/2024 11:42,388 # timestamp: 5433131007955,32139,1264, RSSI: 42,-491,-200,867,42,-45,-41,,,
25/06/2024 11:42,497 # timestamp: 5437425647570,32139,1265, RSSI: 32,-491,-196,869,32,-46,-46,,,
25/06/2024 11:42,604 # timestamp: 5441720745942,32139,1266, RSSI: 35,-493,-193,865,35,-42,-44,,,
25/06/2024 11:42,717 # timestamp: 5446015844314,32139,1267, RSSI: 36,-491,-198,883,36,-38,-42,,,
25/06/2024 11:42,818 # timestamp: 5450310483923,32139,1268, RSSI: 29,-491,-195,868,29,-45,-47,,,
25/06/2024 11:42,924 # timestamp: 5454606237647,32139,1269, RSSI: 50,-493,-196,881,50,-49,-35,,,
25/06/2024 11:42,029 # timestamp: 5458899763158,32139,1270, RSSI: 13,-492,-192,881,13,-42,-57,,,
25/06/2024 11:42,136 # timestamp: 5463196303315,32139,1271, RSSI: 55,-496,-192,873,55,-45,-33,,,
25/06/2024 11:42,245 # timestamp: 5467489828822,32139,1272, RSSI: 14,-490,-199,876,14,-42,-55,,,
25/06/2024 11:42,351 # timestamp: 5471786041296,32139,1273, RSSI: 49,-495,-193,871,49,-48,-36,,,
25/06/2024 11:42,457 # timestamp: 5476079828952,32139,1274, RSSI: 14,-488,-198,877,14,-40,-54,,,
25/06/2024 11:42,564 # timestamp: 5480375713747,32139,1275, RSSI: 43,-492,-195,869,43,-45,-40,,,
25/06/2024 11:42,672 # timestamp: 5484670681043,32139,1276, RSSI: 43,-489,-196,879,43,-45,-40,,,
25/06/2024 11:42,784 # timestamp: 5488965189588,32139,1277, RSSI: 31,-492,-195,877,31,-44,-47,,,
25/06/2024 11:42,885 # timestamp: 5493260943315,32139,1278, RSSI: 51,-492,-199,874,51,-45,-35,,,
25/06/2024 11:42,993 # timestamp: 5497554927570,32139,1279, RSSI: 26,-490,-192,868,26,-46,-50,,,
25/06/2024 11:42,098 # timestamp: 5501850419156,32139,1280, RSSI: 40,-490,-195,872,40,-44,-42,,,
25/06/2024 11:42,209 # timestamp: 5506144993237,32139,1281, RSSI: 30,-490,-190,878,30,-43,-48,,,
25/06/2024 11:42,313 # timestamp: 5510440288211,32139,1282, RSSI: 36,-494,-195,872,36,-45,-43,,,
25/06/2024 11:42,419 # timestamp: 5514735517651,32139,1283, RSSI: 39,-488,-192,878,39,-45,-39,,,
25/06/2024 11:42,526 # timestamp: 5519029829589,32139,1284, RSSI: 27,-491,-192,879,27,-43,-49,,,
25/06/2024 11:42,632 # timestamp: 5523325124561,32139,1285, RSSI: 36,-486,-190,876,36,-47,-44,,,
25/06/2024 11:42,739 # timestamp: 5527619960787,32139,1286, RSSI: 30,-491,-200,877,30,-45,-46,,,
25/06/2024 11:42,847 # timestamp: 5531915452370,32139,1287, RSSI: 45,-492,-196,871,45,-46,-38,,,
25/06/2024 11:42,952 # timestamp: 5536209633236,32139,1288, RSSI: 25,-490,-198,877,25,-44,-50,,,
25/06/2024 11:42,061 # timestamp: 5540505518035,32139,1289, RSSI: 49,-491,-196,879,49,-45,-36,,,
25/06/2024 11:42,168 # timestamp: 5544799567826,32139,1290, RSSI: 24,-489,-194,872,24,-46,-50,,,
